url,domain,scrape_status,word_count,h1_count,h2_count,h3_count,num_headings,num_paragraphs,num_lists,num_images,num_links,has_faq,has_definition,has_stats,has_numbers,has_quotes,has_author,has_date,has_schema,has_og_tags,has_meta_description,meta_desc_length,title_length,page_size_kb
https://utswmed.org/medblog/seasonal-allergy-relief-pollen/,utswmed.org,success,1661.0,1.0,7.0,11.0,19.0,61.0,12.0,19.0,67.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,144.0,123.0,101.2666015625
https://www.cigna.com/knowledge-center/natural-remedies-for-seasonal-allergies,www.cigna.com,success,1113.0,1.0,6.0,3.0,10.0,18.0,7.0,0.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,151.0,58.0,190.2041015625
https://myhealth.alberta.ca/Health/aftercareinformation/pages/conditions.aspx?hwid=abk1357,myhealth.alberta.ca,success,701.0,2.0,4.0,1.0,7.0,17.0,8.0,15.0,61.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,47.0,76.0712890625
https://emersonhealth.org/tips-and-remedies-for-allergy-season/,emersonhealth.org,success,1012.0,0.0,5.0,7.0,12.0,33.0,3.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,155.0,53.0,71.759765625
https://www.webmd.com/diabetes/understanding-diabetes-symptoms,www.webmd.com,success,1909.0,0.0,8.0,3.0,11.0,51.0,17.0,20.0,116.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,164.0,23.0,679.189453125
https://diabetes.org/about-diabetes/warning-signs-symptoms,diabetes.org,success,421.0,1.0,6.0,5.0,12.0,15.0,1.0,11.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,177.0,65.0,165.560546875
https://www.jackson-hospital.com/10-early-signs-of-diabetes-you-shouldnt-ignore/,www.jackson-hospital.com,success,1008.0,1.0,5.0,1.0,7.0,9.0,13.0,1.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,115.0,86.0,274.78515625
https://www.uhc.com/news-articles/healthy-living/what-are-the-early-warning-signs-of-diabetes,www.uhc.com,success,1059.0,1.0,7.0,2.0,10.0,25.0,4.0,5.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,209.0,64.0,79.56640625
https://www.niddk.nih.gov/health-information/diabetes/overview/symptoms-causes,www.niddk.nih.gov,success,2444.0,1.0,6.0,10.0,17.0,44.0,14.0,2.0,87.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,156.0,37.0,63.3291015625
https://www.mdanderson.org/cancerwise/how-to-reduce-inflammation-in-the-body.h00-159853767.html,www.mdanderson.org,success,1580.0,1.0,5.0,20.0,26.0,48.0,9.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,218.0,65.0,161.9580078125
https://www.health.harvard.edu/healthy-aging-and-longevity/foods-that-fight-inflammation,www.health.harvard.edu,success,1473.0,0.0,8.0,5.0,13.0,53.0,3.0,33.0,47.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,182.0,46.0,195.2431640625
https://my.clevelandclinic.org/health/symptoms/21660-inflammation,my.clevelandclinic.org,success,2149.0,1.0,5.0,15.0,21.0,46.0,11.0,7.0,106.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,161.0,47.0,363.3896484375
https://www.va.gov/WHOLEHEALTHLIBRARY/tools/Eating_to_Reduce_Inflammation.asp,www.va.gov,success,2624.0,3.0,8.0,0.0,11.0,28.0,40.0,15.0,209.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,164.0,52.0,80.3740234375
https://health.ucdavis.edu/blog/good-food/9-healthy-eating-tips-that-can-help-reduce-inflammation/2023/11,health.ucdavis.edu,success,1405.0,0.0,8.0,9.0,17.0,36.0,4.0,8.0,36.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,170.0,102.0,43.9501953125
https://www.nytimes.com/wirecutter/reviews/best-laptops-for-college-students/,www.nytimes.com,success,3025.0,0.0,15.0,12.0,27.0,62.0,1.0,36.0,96.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,153.0,71.0,446.044921875
https://www.wired.com/story/best-college-laptops/,www.wired.com,success,3582.0,0.0,10.0,8.0,18.0,73.0,7.0,40.0,137.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,146.0,69.0,1770.5673828125
https://www.pcmag.com/picks/the-best-laptops-for-college-students,www.pcmag.com,success,9190.0,0.0,24.0,53.0,77.0,107.0,63.0,183.0,305.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,182.0,66.0,3737.4853515625
https://www.tomshardware.com/best-picks/best-college-laptops,www.tomshardware.com,success,3814.0,0.0,2.0,16.0,18.0,79.0,6.0,66.0,176.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,36.0,90.0,2146.7490234375
https://www.backmarket.com/en-us/c/laptops/best-student-laptop-discounts?srsltid=AfmBOorZLkV_OsOIWwQrOdlbc0Yx8Q4aKUO8uXSkbBC5F0vmHLi03F-J,www.backmarket.com,success,5761.0,1.0,9.0,58.0,68.0,450.0,12.0,63.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,158.0,61.0,1243.6103515625
https://www.rtings.com/laptop/reviews/best/by-usage/college,www.rtings.com,success,197.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,191.0,51.0,317.140625
https://towardsdatascience.com/how-to-learn-python-so-fast-it-feels-like-cheating/,towardsdatascience.com,success,1916.0,0.0,20.0,0.0,20.0,108.0,8.0,11.0,69.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,95.0,143.16796875
https://www.coursera.org/learn/python-for-applied-data-science-ai,www.coursera.org,success,3219.0,2.0,11.0,26.0,39.0,86.0,27.0,21.0,26.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,160.0,52.0,1078.96484375
https://www.codecademy.com/learn/paths/learn-python-for-data-science,www.codecademy.com,success,1198.0,1.0,12.0,18.0,31.0,13.0,17.0,14.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,122.0,42.0,377.1630859375
https://cognitiveclass.ai/courses/python-for-data-science,cognitiveclass.ai,success,575.0,5.0,1.0,1.0,7.0,26.0,8.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,300.0,48.0,73.91796875
https://learn.microsoft.com/en-us/training/modules/explore-analyze-data-with-python/,learn.microsoft.com,success,196.0,1.0,3.0,0.0,4.0,5.0,5.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,173.0,65.0,39.9619140625
https://www.datacamp.com/courses/intro-to-python-for-data-science,www.datacamp.com,success,1525.0,0.0,16.0,13.0,29.0,14.0,5.0,7.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,145.0,52.0,521.26953125
https://recordingnow.com/blog/best-noise-cancelling-headphones/,recordingnow.com,success,4366.0,1.0,13.0,24.0,38.0,207.0,8.0,48.0,211.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,112.0,51.0,397.0390625
https://www.nytimes.com/wirecutter/reviews/best-noise-cancelling-headphones/,www.nytimes.com,success,9069.0,1.0,21.0,24.0,46.0,154.0,6.0,62.0,183.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,129.0,70.0,671.0068359375
https://www.rtings.com/headphones/reviews/best/by-feature/noise-cancelling,www.rtings.com,success,178.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,131.0,59.0,317.4189453125
https://www.cnet.com/tech/mobile/best-noise-canceling-headphones/,www.cnet.com,success,12000.0,0.0,40.0,51.0,91.0,232.0,79.0,128.0,223.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.0,40.0,1567.1796875
https://www.whathifi.com/best-buys/headphones/best-noise-cancelling-headphones,www.whathifi.com,success,7427.0,0.0,1.0,26.0,27.0,206.0,9.0,144.0,363.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,104.0,2532.5341796875
https://www.soundguys.com/best-noise-cancelling-headphones-for-work-76177/,www.soundguys.com,success,3201.0,1.0,12.0,7.0,20.0,35.0,2.0,21.0,76.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,107.0,60.0,229.0517578125
https://www.theverge.com/21420196/best-budget-smartphone-cheap,www.theverge.com,success,3499.0,1.0,11.0,15.0,27.0,69.0,19.0,41.0,132.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,161.0,42.0,538.0458984375
https://www.cnet.com/tech/mobile/best-cheap-phone/,www.cnet.com,success,3862.0,0.0,21.0,17.0,38.0,71.0,35.0,38.0,123.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,112.0,81.0,641.2998046875
https://www.androidcentral.com/best-cheap-android-phones,www.androidcentral.com,success,7331.0,0.0,4.0,25.0,29.0,340.0,7.0,61.0,275.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,147.0,99.0,2270.7568359375
https://bandicootlab.com/guide/best-phones-under-500,bandicootlab.com,success,1528.0,0.0,5.0,10.0,15.0,55.0,0.0,20.0,51.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,117.0,38.0,162.96484375
https://www.pcmag.com/picks/the-best-cheap-phones,www.pcmag.com,success,3915.0,0.0,13.0,34.0,47.0,54.0,41.0,64.0,215.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,185.0,51.0,1817.2646484375
https://www.notebookcheck.net/Ranking-Best-smartphones-for-under-500-dollars-euros.280714.0.html,www.notebookcheck.net,success,6084.0,0.0,14.0,3.0,17.0,35.0,0.0,43.0,330.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,211.0,76.0,367.23828125
https://support.microsoft.com/en-us/windows/experience/performance-optimization/tips-to-improve-pc-performance-in-windows,support.microsoft.com,success,2187.0,1.0,28.0,0.0,29.0,68.0,32.0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,77.0,61.0,126.068359375
https://www.dell.com/support/contents/en-us/article/product-support/self-support-knowledgebase/fix-common-issues/system-performance,www.dell.com,success,2388.0,1.0,5.0,15.0,21.0,48.0,41.0,18.0,26.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,75.0,174.7099609375
https://www.hp.com/us-en/tech-takes/desktops/troubleshooting/how-to-speed-up-a-slow-pc.html,www.hp.com,success,2110.0,1.0,10.0,21.0,32.0,81.0,11.0,4.0,150.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,209.0,83.0,226.359375
https://techcommunity.microsoft.com/discussions/windows10space/best-way-to-speed-up-my-windows-10-pc-as-running-very-slow/4482995,techcommunity.microsoft.com,success,157.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,159.0,84.0,357.814453125
https://campus.collegeforcreativestudies.edu/its/tips-to-speed-up-a-slow-computer/,campus.collegeforcreativestudies.edu,success,656.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,43.9150390625
https://www.pcmag.com/picks/the-best-vpn-services,www.pcmag.com,success,11274.0,0.0,34.0,56.0,90.0,164.0,61.0,92.0,303.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.0,51.0,3657.27734375
https://myvegantravels.com/travel-tips/best-vpns/,myvegantravels.com,success,1879.0,1.0,6.0,9.0,16.0,50.0,9.0,38.0,63.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,266.0,70.0,254.0810546875
https://www.passwordmanager.com/best-vpn/,www.passwordmanager.com,success,7887.0,1.0,6.0,26.0,33.0,148.0,49.0,248.0,56.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,117.0,44.0,323.79296875
https://thebestvpn.com/best-vpn-usa/,thebestvpn.com,success,3396.0,1.0,7.0,8.0,16.0,87.0,18.0,22.0,106.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,133.0,46.0,352.8125
https://allaboutcookies.org/best-vpn-services,allaboutcookies.org,success,15146.0,1.0,21.0,57.0,79.0,285.0,35.0,206.0,312.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,161.0,100.0,791.3466796875
https://www.top10vpn.com/best-vpn/,www.top10vpn.com,success,10721.0,1.0,10.0,33.0,44.0,369.0,73.0,166.0,179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,139.0,53.0,520.447265625
https://www.techradar.com/vpn/best-vpn,www.techradar.com,success,13409.0,0.0,19.0,31.0,50.0,554.0,8.0,101.0,637.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0,37.0,2602.7509765625
https://consumer.ftc.gov/articles/protect-your-personal-information-hackers-and-scammers,consumer.ftc.gov,success,982.0,1.0,5.0,3.0,9.0,21.0,7.0,5.0,39.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,187.0,77.0,480.3798828125
https://www.chubb.com/us-en/individuals-families/resources/6-ways-to-protect-yourself-from-hackers.html,www.chubb.com,success,716.0,1.0,8.0,4.0,13.0,10.0,1.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,93.0,61.0,304.220703125
https://privacy.ca.gov/2025/11/steps-to-better-protect-your-personal-information-from-hackers-breaches-and-other-harms/,privacy.ca.gov,success,915.0,1.0,2.0,7.0,10.0,15.0,5.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,98.0,167.435546875
https://www.ag.state.mn.us/consumer/publications/HowtoProtectYourselfAgainstHackers.asp,www.ag.state.mn.us,success,2230.0,1.0,8.0,3.0,12.0,21.0,5.0,9.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,175.0,39.0,28.2880859375
https://infoprotect.mit.edu/your-personal-data/,infoprotect.mit.edu,success,245.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,90.673828125
https://blackcloak.io/5-effective-ways-to-protect-yourself-from-being-hacked/,blackcloak.io,success,1322.0,1.0,0.0,5.0,6.0,23.0,20.0,11.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,116.0,68.0,126.2958984375
https://zapier.com/blog/best-cloud-storage-apps/,zapier.com,success,4848.0,1.0,17.0,9.0,27.0,221.0,27.0,20.0,119.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,146.0,46.0,999.564453125
https://www.pcmag.com/picks/the-best-cloud-storage-and-file-sharing-services,www.pcmag.com,success,4113.0,0.0,16.0,44.0,60.0,58.0,51.0,78.0,240.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,226.0,78.0,2452.810546875
https://www.experte.com/cloud-storage/free-cloud-storage,www.experte.com,success,4607.0,1.0,2.0,8.0,11.0,122.0,33.0,57.0,109.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,64.0,746.541015625
https://www.bitcatcha.com/cloud-storage-reviews/,www.bitcatcha.com,success,5096.0,0.0,13.0,8.0,21.0,143.0,8.0,23.0,47.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,35.0,356.701171875
https://www.business.com/articles/top-10-cloud-storage-services-for-business/,www.business.com,success,4342.0,1.0,7.0,29.0,37.0,200.0,33.0,18.0,140.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,153.0,42.0,356.6357421875
https://www.dropbox.com/features/cloud-storage,www.dropbox.com,success,1434.0,1.0,16.0,16.0,33.0,29.0,3.0,11.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,122.0,52.0,757.70703125
https://www.pcworld.com/article/407149/online-cloud-backup-services-carbonite-idrive-backblaze-livedrive.html,www.pcworld.com,success,4211.0,1.0,23.0,28.0,52.0,133.0,29.0,22.0,70.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,146.0,71.0,437.494140625
https://www.zdnet.com/article/best-cloud-storage/,www.zdnet.com,success,5769.0,0.0,23.0,43.0,66.0,194.0,49.0,34.0,257.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,171.0,62.0,592.734375
https://www.pcmag.com/picks/the-best-cheap-gaming-laptops,www.pcmag.com,success,7105.0,0.0,19.0,28.0,47.0,85.0,36.0,114.0,208.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,196.0,59.0,2259.0283203125
https://www.tomshardware.com/laptops/gaming-laptops/best-budget-gaming-laptops,www.tomshardware.com,success,2603.0,0.0,3.0,11.0,14.0,63.0,6.0,61.0,118.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,77.0,104.0,2122.2451171875
https://www.lenovo.com/us/en/d/gaming-laptops/?srsltid=AfmBOorCkHIVOCv7mCxATTdLP0fJCh82G-NLQ9XamOLvBXZcjEUxcgar,www.lenovo.com,success,3785.0,1.0,1.0,2.0,4.0,184.0,2.0,4.0,55.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,188.0,53.0,1005.0322265625
https://www.newegg.com/gamer/community/t/best-budget-gaming-laptops-for-gamers-expert-guide-to-choose-the-best-one/6078?srsltid=AfmBOorXwuoXEeoN-OR_y3fsXCO7LKawxFsV7JRS_OUEZPT3ur4h3829,www.newegg.com,success,674.0,1.0,0.0,1.0,2.0,15.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,221.0,108.0,177.818359375
https://investor.vanguard.com/investment-products/index-funds,investor.vanguard.com,success,1822.0,1.0,17.0,12.0,30.0,64.0,0.0,11.0,33.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,150.0,37.0,177.5302734375
https://www.fidelity.com/learning-center/smart-money/what-is-an-index-fund,www.fidelity.com,success,4119.0,0.0,3.0,22.0,25.0,58.0,4.0,6.0,43.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,100.0,56.0,360.2138671875
https://www.nerdwallet.com/investing/learn/how-to-invest-in-index-funds,www.nerdwallet.com,success,2913.0,1.0,5.0,11.0,17.0,19.0,24.0,41.0,49.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,163.0,60.0,1107.1826171875
https://www.schwab.com/schwab-index-funds-etfs,www.schwab.com,success,2890.0,1.0,17.0,12.0,30.0,47.0,21.0,7.0,124.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,131.0,61.0,720.94921875
https://www.navyfederal.org/makingcents/investing/index-funds.html,www.navyfederal.org,success,1926.0,0.0,12.0,11.0,23.0,40.0,5.0,6.0,22.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,163.0,85.0,150.51171875
https://www.wealthenhancement.com/blog/how-to-invest-in-index-funds,www.wealthenhancement.com,success,2524.0,1.0,17.0,26.0,44.0,83.0,27.0,5.0,36.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,155.0,63.0,158.212890625
https://www.newyorklife.com/articles/what-are-index-funds-and-how-to-invest,www.newyorklife.com,success,1886.0,1.0,8.0,10.0,19.0,54.0,3.0,4.0,37.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,91.0,63.0,200.0380859375
https://www.bankrate.com/banking/savings/best-high-yield-interests-savings-accounts/,www.bankrate.com,success,8191.0,1.0,11.0,24.0,36.0,127.0,84.0,25.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,158.0,75.0,1211.2568359375
https://www.experian.com/blogs/ask-experian/best-high-yield-savings-accounts/,www.experian.com,success,3091.0,1.0,13.0,14.0,28.0,62.0,12.0,5.0,41.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,144.0,50.0,236.6240234375
https://www.raisin.com/en-us/savings-accounts/,www.raisin.com,success,2445.0,1.0,4.0,10.0,15.0,103.0,3.0,19.0,66.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,142.0,73.0,503.50390625
https://finance.yahoo.com/personal-finance/banking/best/high-yield-savings-accounts/,finance.yahoo.com,success,4878.0,0.0,10.0,36.0,46.0,80.0,24.0,21.0,60.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,156.0,56.0,996.607421875
https://www.investopedia.com/high-yield-savings-accounts-4770633,www.investopedia.com,success,8121.0,0.0,36.0,11.0,47.0,72.0,31.0,34.0,149.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,188.0,92.0,730.59765625
https://www.consumerfinance.gov/an-essential-guide-to-building-an-emergency-fund/,www.consumerfinance.gov,success,1766.0,1.0,6.0,5.0,12.0,49.0,3.0,5.0,23.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,306.0,87.0,155.3935546875
https://investor.vanguard.com/investor-resources-education/emergency-fund,investor.vanguard.com,success,1803.0,1.0,6.0,9.0,16.0,36.0,2.0,8.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,127.0,60.0,139.4619140625
https://www.hsbc.co.uk/financial-fitness/growing-your-money/build-emergency-fund/,www.hsbc.co.uk,success,682.0,1.0,7.0,4.0,12.0,21.0,6.0,9.0,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,148.0,61.0,193.6953125
https://www.investopedia.com/personal-finance/how-to-build-emergency-fund/,www.investopedia.com,success,1789.0,0.0,10.0,2.0,12.0,28.0,16.0,34.0,92.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,143.0,51.0,750.84765625
https://www.equifax.com/personal/education/credit-cards/articles/-/learn/how-to-pay-off-credit-card-debt-fast/,www.equifax.com,success,1317.0,1.0,4.0,5.0,10.0,18.0,4.0,7.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,135.0,46.0,183.01171875
https://www.barclays.co.uk/money-management/how-to-pay-off-your-credit-card-debt/,www.barclays.co.uk,success,1315.0,1.0,7.0,0.0,8.0,32.0,1.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,51.0,36.45703125
https://moneysmart.gov.au/credit-cards/pay-off-your-credit-card,moneysmart.gov.au,success,1088.0,1.0,6.0,4.0,11.0,42.0,4.0,1.0,23.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,130.0,44.0,79.1435546875
https://www.bairdwealth.com/insights/wealth-management-perspectives/2022/08/5-strategies-for-paying-off-credit-card-debt/,www.bairdwealth.com,success,1526.0,1.0,0.0,6.0,7.0,33.0,0.0,4.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,121.0,72.0,44.2919921875
https://www.nationwide.com/lc/resources/personal-finance/articles/credit-card-payoff-tips,www.nationwide.com,success,1208.0,1.0,24.0,0.0,25.0,9.0,18.0,1.0,136.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,156.0,45.0,201.423828125
https://www.usbank.com/credit-cards/credit-card-insider/managing-credit/strategies-to-pay-off-credit-card-debt.html,www.usbank.com,success,1238.0,1.0,5.0,12.0,18.0,28.0,2.0,4.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,149.0,50.0,139.576171875
https://www.nerdwallet.com/investing/best/robo-advisors,www.nerdwallet.com,success,3360.0,1.0,3.0,17.0,21.0,97.0,14.0,30.0,54.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.0,62.0,1282.5126953125
https://www.wsj.com/buyside/personal-finance/financial-advisors/how-to-choose-the-best-robo-advisors,www.wsj.com,success,2548.0,1.0,7.0,13.0,21.0,71.0,6.0,24.0,19.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,138.0,26.0,1613.5166015625
https://www.unbiased.com/discover/financial-advice/best-robo-advisors,www.unbiased.com,success,2314.0,1.0,9.0,10.0,20.0,155.0,4.0,0.0,32.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,152.0,50.0,223.376953125
https://www.investopedia.com/the-best-robo-advisors-8764849,www.investopedia.com,success,5077.0,0.0,10.0,13.0,23.0,144.0,34.0,50.0,110.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.0,37.0,840.58203125
https://www.cnbc.com/select/best-robo-advisors/,www.cnbc.com,success,4136.0,0.0,20.0,11.0,31.0,90.0,29.0,8.0,156.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,92.0,38.0,896.5537109375
https://www.kiplinger.com/investing/how-to-pick-the-best-robo-advisor-for-you,www.kiplinger.com,success,3762.0,0.0,2.0,11.0,13.0,117.0,7.0,22.0,75.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,160.0,53.0,1409.6201171875
https://www.fidelity.com/retirement/roth-ira,www.fidelity.com,success,2694.0,1.0,19.0,19.0,39.0,77.0,22.0,35.0,77.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,239.0,62.0,562.900390625
https://investor.vanguard.com/accounts-plans/iras/roth-ira,investor.vanguard.com,success,1406.0,1.0,6.0,16.0,23.0,41.0,1.0,2.0,18.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,155.0,58.0,116.1962890625
https://www.irs.gov/retirement-plans/roth-iras,www.irs.gov,success,247.0,1.0,2.0,1.0,4.0,3.0,7.0,0.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,77.0,36.0,96.1484375
https://www.northwesternmutual.com/life-and-money/how-to-start-a-roth-ira/,www.northwesternmutual.com,success,1812.0,0.0,4.0,6.0,10.0,46.0,8.0,6.0,26.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,122.0,44.0,110.64453125
